flow_id,rflow_id,name,uploader,num_duplicates,ignore
8251,8251,"sklearn.model_selection._search.GridSearchCV(estimator=sklearn.ensemble.voting_classifier.VotingClassifier(svm=sklearn.svm.classes.SVC,lr=sklearn.linear_model.logistic.LogisticRegression,rf=sklearn.ensemble.forest.RandomForestClassifier,gnb=sklearn.naive_bayes.GaussianNB))",5013,1,0
5826,5826,sklearn.model_selection._search.GridSearchCV(estimator=sklearn.linear_model.logistic.LogisticRegression),2557,1,0
8185,8185,sklearn.model_selection._search.GridSearchCV(estimator=sklearn.neighbors.classification.KNeighborsClassifier),4805,1,0
5871,5871,sklearn.model_selection._search.GridSearchCV(estimator=sklearn.neighbors.unsupervised.NearestNeighbors),1,1,0
5777,5777,"sklearn.model_selection._search.GridSearchCV(estimator=sklearn.pipeline.Pipeline(Imputer=sklearn.preprocessing.imputation.Imputer,select=sklearn.feature_selection.univariate_selection.SelectPercentile,scaler=sklearn.preprocessing.data.MinMaxScaler,Classifier=sklearn.ensemble.forest.RandomForestClassifier))",2572,1,0
5775,5775,"sklearn.model_selection._search.GridSearchCV(estimator=sklearn.pipeline.Pipeline(Imputer=sklearn.preprocessing.imputation.Imputer,select=sklearn.feature_selection.univariate_selection.SelectPercentile,scaler=sklearn.preprocessing.data.MinMaxScaler,Classifier=sklearn.neighbors.classification.KNeighborsClassifier))",2572,1,0
5780,5780,"sklearn.model_selection._search.GridSearchCV(estimator=sklearn.pipeline.Pipeline(Imputer=sklearn.preprocessing.imputation.Imputer,select=sklearn.feature_selection.univariate_selection.SelectPercentile,scaler=sklearn.preprocessing.data.MinMaxScaler,Classifier=sklearn.svm.classes.SVC))",2572,1,0
7872,7872,"sklearn.model_selection._search.GridSearchCV(estimator=sklearn.pipeline.Pipeline(preprocessing=sklearn.preprocessing.data.RobustScaler,dimension_reduction=sklearn.decomposition.pca.PCA,classifier=sklearn.neighbors.classification.KNeighborsClassifier))",1927,1,0
7873,7873,"sklearn.model_selection._search.GridSearchCV(estimator=sklearn.pipeline.Pipeline(preprocessing=sklearn.preprocessing.data.StandardScaler,dimension_reduction=sklearn.decomposition.pca.PCA,classifier=sklearn.svm.classes.SVC))",1927,1,0
9676,9676,"sklearn.model_selection._search.GridSearchCV(estimator=sklearn.pipeline.Pipeline(scaler=sklearn.preprocessing.data.MinMaxScaler,imputer=sklearn.impute.SimpleImputer,svm=sklearn.svm.classes.SVC))",8229,1,0
7988:9661,7988,"sklearn.model_selection._search.GridSearchCV(estimator=sklearn.pipeline.Pipeline(scaler=sklearn.preprocessing.data.MinMaxScaler,svm=sklearn.svm.classes.SVC))",4805:8229,2,0
8194,8194,"sklearn.model_selection._search.GridSearchCV(estimator=sklearn.pipeline.Pipeline(scaler=sklearn.preprocessing.data.StandardScaler,svm=sklearn.svm.classes.SVC))",5067,1,0
5838,5838,"sklearn.model_selection._search.GridSearchCV(estimator=sklearn.pipeline.Pipeline(steps__Imputer=sklearn.preprocessing.imputation.Imputer,steps__preprocessing=sklearn.preprocessing.data.RobustScaler,steps__select=sklearn.feature_selection.univariate_selection.SelectPercentile,steps__classifier=sklearn.neighbors.classification.KNeighborsClassifier))",2555,1,0
5824,5824,"sklearn.model_selection._search.GridSearchCV(estimator=sklearn.pipeline.Pipeline(steps__OneHotEncoder=sklearn.preprocessing.data.OneHotEncoder,steps__scaler=sklearn.preprocessing.data.StandardScaler,steps__select=sklearn.feature_selection.univariate_selection.SelectPercentile,steps__model=sklearn.linear_model.logistic.LogisticRegression))",2557,1,0
5811,5811,"sklearn.model_selection._search.GridSearchCV(estimator=sklearn.pipeline.Pipeline(steps__OneHotEncoder=sklearn.preprocessing.data.OneHotEncoder,steps__scaler=sklearn.preprocessing.data.StandardScaler,steps__select=sklearn.feature_selection.univariate_selection.SelectPercentile,steps__model=sklearn.svm.classes.SVC))",2557,1,0
5843,5843,"sklearn.model_selection._search.GridSearchCV(estimator=sklearn.pipeline.Pipeline(steps__feature_selection=sklearn.feature_selection.univariate_selection.SelectPercentile,steps__scaler=sklearn.preprocessing.data.MinMaxScaler,steps__classifier=sklearn.ensemble.forest.RandomForestClassifier))",2491,1,0
5850,5850,"sklearn.model_selection._search.GridSearchCV(estimator=sklearn.pipeline.Pipeline(steps__scaler=sklearn.preprocessing.data.MinMaxScaler,steps__classifier=sklearn.ensemble.forest.RandomForestClassifier))",2491,1,0
6994:8038,6994,sklearn.model_selection._search.GridSearchCV(estimator=sklearn.svm.classes.SVC),3362:5067,2,0
5862,5862,sklearn.model_selection._search.GridSearchCV(estimator=sklearn.tree.tree.DecisionTreeClassifier),1,1,0
18778,18778,sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.ensemble._forest.RandomForestClassifier),869,1,0
17359:17361:17371:17374,17359,sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.ensemble._hist_gradient_boosting.gradient_boosting.HistGradientBoostingClassifier),10468,4,0
6621:18888,6621,sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.ensemble.forest.ExtraTreesClassifier),1104:6691,2,0
7343:7795:18920,7343,sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.ensemble.forest.RandomForestClassifier),865:1935:6691,3,0
5865,5865,sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.ensemble.gradient_boosting.GradientBoostingClassifier),1,1,0
18701,18701,sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.linear_model._logistic.LogisticRegression),18886,1,0
6617:18869,6617,sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.linear_model.logistic.LogisticRegression),1104:6691,2,0
5868:7691,5868,sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.neural_network.multilayer_perceptron.MLPClassifier),1,2,0
8822,8822,"sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.pipeline.Pipeline(columntransformer=sklearn.compose._column_transformer.ColumnTransformer(numeric=sklearn.pipeline.Pipeline(imputer=sklearn.preprocessing.imputation.Imputer,standardscaler=sklearn.preprocessing.data.StandardScaler),nominal=sklearn.pipeline.Pipeline(simpleimputer=sklearn.impute.SimpleImputer,onehotencoder=sklearn.preprocessing._encoders.OneHotEncoder)),variancethreshold=sklearn.feature_selection.variance_threshold.VarianceThreshold,decisiontreeclassifier=sklearn.tree.tree.DecisionTreeClassifier))",1,1,0
8823,8823,"sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.pipeline.Pipeline(columntransformer=sklearn.compose._column_transformer.ColumnTransformer(numeric=sklearn.pipeline.Pipeline(imputer=sklearn.preprocessing.imputation.Imputer,standardscaler=sklearn.preprocessing.data.StandardScaler),nominal=sklearn.pipeline.Pipeline(simpleimputer=sklearn.impute.SimpleImputer,onehotencoder=sklearn.preprocessing._encoders.OneHotEncoder)),variancethreshold=sklearn.feature_selection.variance_threshold.VarianceThreshold,svc=sklearn.svm.classes.SVC))",1,1,0
17307,17307,"sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.pipeline.Pipeline(columntransformer=sklearn.compose._column_transformer.ColumnTransformer(numeric=sklearn.pipeline.Pipeline(imputer=sklearn.preprocessing.imputation.Imputer,standardscaler=sklearn.preprocessing.data.StandardScaler),nominal=sklearn.pipeline.Pipeline(simpleimputer=sklearn.impute._base.SimpleImputer,onehotencoder=sklearn.preprocessing._encoders.OneHotEncoder)),variancethreshold=sklearn.feature_selection.variance_threshold.VarianceThreshold,decisiontreeclassifier=sklearn.tree.tree.DecisionTreeClassifier))",1,1,0
7615,7615,"sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.pipeline.Pipeline(imputation=Preprocessing.preprocessingOpenML14.ConditionalImputer,one_hot_encoder=sklearn.preprocessing.data.OneHotEncoder,variance-thresholding=sklearn.feature_selection.variance_threshold.VarianceThreshold,standardization=sklearn.preprocessing.data.StandardScaler,classifier=sklearn.linear_model.perceptron.Perceptron))",3886,1,0
7612:7622,7612,"sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.pipeline.Pipeline(imputation=Preprocessing.preprocessingOpenML14.ConditionalImputer,one_hot_encoder=sklearn.preprocessing.data.OneHotEncoder,variance-thresholding=sklearn.feature_selection.variance_threshold.VarianceThreshold,standardization=sklearn.preprocessing.data.StandardScaler,classifier=sklearn.neural_network.multilayer_perceptron.MLPClassifier))",3886,2,0
7625,7625,"sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.pipeline.Pipeline(imputation=Preprocessing.preprocessingOpenML14.ConditionalImputer,one_hot_encoder=sklearn.preprocessing.data.OneHotEncoder,variance-thresholding=sklearn.feature_selection.variance_threshold.VarianceThreshold,standardization=sklearn.preprocessing.data.StandardScaler,classifier=sklearn.svm.classes.LinearSVC))",3886,1,0
7610:7628,7610,"sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.pipeline.Pipeline(imputation=Preprocessing.preprocessingOpenML14.ConditionalImputer,one_hot_encoder=sklearn.preprocessing.data.OneHotEncoder,variance-thresholding=sklearn.feature_selection.variance_threshold.VarianceThreshold,standardization=sklearn.preprocessing.data.StandardScaler,classifier=sklearn.svm.classes.SVC))",3886,2,0
8399,8399,"sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.pipeline.Pipeline(imputation=hyperimp.utils.preprocessing.ConditionalImputer,hotencoding=sklearn.preprocessing.data.OneHotEncoder,scaling=sklearn.preprocessing.data.StandardScaler,variencethreshold=sklearn.feature_selection.variance_threshold.VarianceThreshold,clf=sklearn.svm.classes.SVC))",1935,1,0
8365:8734,8365,"sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.pipeline.Pipeline(imputation=hyperimp.utils.preprocessing.ConditionalImputer,hotencoding=sklearn.preprocessing.data.OneHotEncoder,variencethreshold=sklearn.feature_selection.variance_threshold.VarianceThreshold,clf=sklearn.ensemble.forest.RandomForestClassifier))",1935,2,0
7727,7727,"sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.pipeline.Pipeline(imputation=mylib.preprocessing_openml14.ConditionalImputer,one-hot-encoder=sklearn.preprocessing.data.OneHotEncoder,variance-thresholding=sklearn.feature_selection.variance_threshold.VarianceThreshold,feature-scaling=sklearn.preprocessing.data.StandardScaler,classifier=sklearn.linear_model.perceptron.Perceptron))",3886,1,0
7722:8544,7722,"sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.pipeline.Pipeline(imputation=mylib.preprocessing_openml14.ConditionalImputer,one-hot-encoder=sklearn.preprocessing.data.OneHotEncoder,variance-thresholding=sklearn.feature_selection.variance_threshold.VarianceThreshold,feature-scaling=sklearn.preprocessing.data.StandardScaler,classifier=sklearn.linear_model.stochastic_gradient.SGDClassifier))",3886,2,0
7729:8551,7729,"sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.pipeline.Pipeline(imputation=mylib.preprocessing_openml14.ConditionalImputer,one-hot-encoder=sklearn.preprocessing.data.OneHotEncoder,variance-thresholding=sklearn.feature_selection.variance_threshold.VarianceThreshold,feature-scaling=sklearn.preprocessing.data.StandardScaler,classifier=sklearn.neural_network.multilayer_perceptron.MLPClassifier))",3886,2,0
7754:8557,7754,"sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.pipeline.Pipeline(imputation=mylib.preprocessing_openml14.ConditionalImputer,one-hot-encoder=sklearn.preprocessing.data.OneHotEncoder,variance-thresholding=sklearn.feature_selection.variance_threshold.VarianceThreshold,feature-scaling=sklearn.preprocessing.data.StandardScaler,classifier=sklearn.svm.classes.LinearSVC))",3886,2,0
7756:8560,7756,"sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.pipeline.Pipeline(imputation=mylib.preprocessing_openml14.ConditionalImputer,one-hot-encoder=sklearn.preprocessing.data.OneHotEncoder,variance-thresholding=sklearn.feature_selection.variance_threshold.VarianceThreshold,feature-scaling=sklearn.preprocessing.data.StandardScaler,classifier=sklearn.svm.classes.SVC))",3886,2,0
7725:8563,7725,"sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.pipeline.Pipeline(imputation=mylib.preprocessing_openml14.ConditionalImputer,one-hot-encoder=sklearn.preprocessing.data.OneHotEncoder,variance-thresholding=sklearn.feature_selection.variance_threshold.VarianceThreshold,feature-scaling=sklearn.preprocessing.data.StandardScaler,classifier=sklearn.tree.tree.DecisionTreeClassifier))",3886,2,0
7741,7741,"sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.pipeline.Pipeline(imputation=mylib.preprocessing_openml14.ConditionalImputer,one_hot_encoder=sklearn.preprocessing.data.OneHotEncoder,variance-thresholding=sklearn.feature_selection.variance_threshold.VarianceThreshold,classifier=sklearn.linear_model.perceptron.Perceptron))",3886,1,0
7743,7743,"sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.pipeline.Pipeline(imputation=mylib.preprocessing_openml14.ConditionalImputer,one_hot_encoder=sklearn.preprocessing.data.OneHotEncoder,variance-thresholding=sklearn.feature_selection.variance_threshold.VarianceThreshold,classifier=sklearn.neural_network.multilayer_perceptron.MLPClassifier))",3886,1,0
7745,7745,"sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.pipeline.Pipeline(imputation=mylib.preprocessing_openml14.ConditionalImputer,one_hot_encoder=sklearn.preprocessing.data.OneHotEncoder,variance-thresholding=sklearn.feature_selection.variance_threshold.VarianceThreshold,classifier=sklearn.svm.classes.LinearSVC))",3886,1,0
7747,7747,"sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.pipeline.Pipeline(imputation=mylib.preprocessing_openml14.ConditionalImputer,one_hot_encoder=sklearn.preprocessing.data.OneHotEncoder,variance-thresholding=sklearn.feature_selection.variance_threshold.VarianceThreshold,classifier=sklearn.svm.classes.SVC))",3886,1,0
7739,7739,"sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.pipeline.Pipeline(imputation=mylib.preprocessing_openml14.ConditionalImputer,one_hot_encoder=sklearn.preprocessing.data.OneHotEncoder,variance-thresholding=sklearn.feature_selection.variance_threshold.VarianceThreshold,classifier=sklearn.tree.tree.DecisionTreeClassifier))",3886,1,0
7735,7735,"sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.pipeline.Pipeline(imputation=mylib.preprocessing_openml14.ConditionalImputer,one_hot_encoder=sklearn.preprocessing.data.OneHotEncoder,variance-thresholding=sklearn.feature_selection.variance_threshold.VarianceThreshold,standardization=sklearn.preprocessing.data.MaxAbsScaler,classifier=sklearn.linear_model.perceptron.Perceptron))",3886,1,0
7737,7737,"sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.pipeline.Pipeline(imputation=mylib.preprocessing_openml14.ConditionalImputer,one_hot_encoder=sklearn.preprocessing.data.OneHotEncoder,variance-thresholding=sklearn.feature_selection.variance_threshold.VarianceThreshold,standardization=sklearn.preprocessing.data.MaxAbsScaler,classifier=sklearn.neural_network.multilayer_perceptron.MLPClassifier))",3886,1,0
7731,7731,"sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.pipeline.Pipeline(imputation=mylib.preprocessing_openml14.ConditionalImputer,one_hot_encoder=sklearn.preprocessing.data.OneHotEncoder,variance-thresholding=sklearn.feature_selection.variance_threshold.VarianceThreshold,standardization=sklearn.preprocessing.data.MaxAbsScaler,classifier=sklearn.svm.classes.LinearSVC))",3886,1,0
7733,7733,"sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.pipeline.Pipeline(imputation=mylib.preprocessing_openml14.ConditionalImputer,one_hot_encoder=sklearn.preprocessing.data.OneHotEncoder,variance-thresholding=sklearn.feature_selection.variance_threshold.VarianceThreshold,standardization=sklearn.preprocessing.data.MaxAbsScaler,classifier=sklearn.svm.classes.SVC))",3886,1,0
7719,7719,"sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.pipeline.Pipeline(imputation=mylib.preprocessing_openml14.ConditionalImputer,one_hot_encoder=sklearn.preprocessing.data.OneHotEncoder,variance-thresholding=sklearn.feature_selection.variance_threshold.VarianceThreshold,standardization=sklearn.preprocessing.data.MaxAbsScaler,classifier=sklearn.tree.tree.DecisionTreeClassifier))",3886,1,0
7698,7698,"sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.pipeline.Pipeline(imputation=mylib.preprocessing_openml14.ConditionalImputer,one_hot_encoder=sklearn.preprocessing.data.OneHotEncoder,variance-thresholding=sklearn.feature_selection.variance_threshold.VarianceThreshold,standardization=sklearn.preprocessing.data.MinMaxScaler,classifier=sklearn.linear_model.perceptron.Perceptron))",3886,1,0
7700,7700,"sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.pipeline.Pipeline(imputation=mylib.preprocessing_openml14.ConditionalImputer,one_hot_encoder=sklearn.preprocessing.data.OneHotEncoder,variance-thresholding=sklearn.feature_selection.variance_threshold.VarianceThreshold,standardization=sklearn.preprocessing.data.MinMaxScaler,classifier=sklearn.neural_network.multilayer_perceptron.MLPClassifier))",3886,1,0
7702,7702,"sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.pipeline.Pipeline(imputation=mylib.preprocessing_openml14.ConditionalImputer,one_hot_encoder=sklearn.preprocessing.data.OneHotEncoder,variance-thresholding=sklearn.feature_selection.variance_threshold.VarianceThreshold,standardization=sklearn.preprocessing.data.MinMaxScaler,classifier=sklearn.svm.classes.LinearSVC))",3886,1,0
7704,7704,"sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.pipeline.Pipeline(imputation=mylib.preprocessing_openml14.ConditionalImputer,one_hot_encoder=sklearn.preprocessing.data.OneHotEncoder,variance-thresholding=sklearn.feature_selection.variance_threshold.VarianceThreshold,standardization=sklearn.preprocessing.data.MinMaxScaler,classifier=sklearn.svm.classes.SVC))",3886,1,0
7687,7687,"sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.pipeline.Pipeline(imputation=mylib.preprocessing_openml14.ConditionalImputer,one_hot_encoder=sklearn.preprocessing.data.OneHotEncoder,variance-thresholding=sklearn.feature_selection.variance_threshold.VarianceThreshold,standardization=sklearn.preprocessing.data.MinMaxScaler,classifier=sklearn.tree.tree.DecisionTreeClassifier))",3886,1,0
7631:7653,7631,"sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.pipeline.Pipeline(imputation=mylib.preprocessing_openml14.ConditionalImputer,one_hot_encoder=sklearn.preprocessing.data.OneHotEncoder,variance-thresholding=sklearn.feature_selection.variance_threshold.VarianceThreshold,standardization=sklearn.preprocessing.data.StandardScaler,classifier=sklearn.linear_model.perceptron.Perceptron))",3886,2,0
7634:7656,7634,"sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.pipeline.Pipeline(imputation=mylib.preprocessing_openml14.ConditionalImputer,one_hot_encoder=sklearn.preprocessing.data.OneHotEncoder,variance-thresholding=sklearn.feature_selection.variance_threshold.VarianceThreshold,standardization=sklearn.preprocessing.data.StandardScaler,classifier=sklearn.neural_network.multilayer_perceptron.MLPClassifier))",3886,2,0
7636:7642,7636,"sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.pipeline.Pipeline(imputation=mylib.preprocessing_openml14.ConditionalImputer,one_hot_encoder=sklearn.preprocessing.data.OneHotEncoder,variance-thresholding=sklearn.feature_selection.variance_threshold.VarianceThreshold,standardization=sklearn.preprocessing.data.StandardScaler,classifier=sklearn.svm.classes.LinearSVC))",3886,2,0
7638:7648,7638,"sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.pipeline.Pipeline(imputation=mylib.preprocessing_openml14.ConditionalImputer,one_hot_encoder=sklearn.preprocessing.data.OneHotEncoder,variance-thresholding=sklearn.feature_selection.variance_threshold.VarianceThreshold,standardization=sklearn.preprocessing.data.StandardScaler,classifier=sklearn.svm.classes.SVC))",3886,2,0
7667:7670,7667,"sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.pipeline.Pipeline(imputation=mylib.preprocessing_openml14.ConditionalImputer,one_hot_encoder=sklearn.preprocessing.data.OneHotEncoder,variance-thresholding=sklearn.feature_selection.variance_threshold.VarianceThreshold,standardization=sklearn.preprocessing.data.StandardScaler,classifier=sklearn.tree.tree.DecisionTreeClassifier))",3886,2,0
7709:8665,7709,"sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.pipeline.Pipeline(imputation=openmlstudy14.preprocessing.ConditionalImputer,hotencoding=sklearn.preprocessing.data.OneHotEncoder,scaling=sklearn.preprocessing.data.StandardScaler,variencethreshold=sklearn.feature_selection.variance_threshold.VarianceThreshold,classifier=sklearn.svm.classes.SVC))",1,2,0
7097:7108:8640,7097,"sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.pipeline.Pipeline(imputation=openmlstudy14.preprocessing.ConditionalImputer,hotencoding=sklearn.preprocessing.data.OneHotEncoder,variencethreshold=sklearn.feature_selection.variance_threshold.VarianceThreshold,classifier=sklearn.ensemble.forest.RandomForestClassifier))",1,3,0
7117:8636,7117,"sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.pipeline.Pipeline(imputation=openmlstudy14.preprocessing.ConditionalImputer,hotencoding=sklearn.preprocessing.data.OneHotEncoder,variencethreshold=sklearn.feature_selection.variance_threshold.VarianceThreshold,classifier=sklearn.ensemble.weight_boosting.AdaBoostClassifier(base_estimator=sklearn.tree.tree.DecisionTreeClassifier)))",1,2,0
7121,7121,"sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.pipeline.Pipeline(imputation=openmlstudy14.preprocessing.ConditionalImputer,hotencoding=sklearn.preprocessing.data.OneHotEncoder,variencethreshold=sklearn.feature_selection.variance_threshold.VarianceThreshold,classifier=sklearn.svm.classes.SVC))",1,1,0
7796,7796,"sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.pipeline.Pipeline(imputation=sklearn.preprocessing.imputation.Imputer,hotencoding=sklearn.preprocessing.data.OneHotEncoder,variencethreshold=sklearn.feature_selection.variance_threshold.VarianceThreshold,clf=sklearn.ensemble.forest.RandomForestClassifier))",1935,1,0
7220,7220,"sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.pipeline.Pipeline(imputer=Preprocessing.preprocessingOpenML14.ConditionalImputer,one_hot_encoder=sklearn.preprocessing.data.OneHotEncoder,standardization=sklearn.preprocessing.data.StandardScaler,variance-thresholding=Preprocessing.preprocessingOpenML14.MemoryEfficientVarianceThreshold,estimator=sklearn.svm.classes.SVC))",3886,1,0
7601,7601,"sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.pipeline.Pipeline(imputer=Preprocessing.preprocessingOpenML14.ConditionalImputer,one_hot_encoder=sklearn.preprocessing.data.OneHotEncoder,standardization=sklearn.preprocessing.data.StandardScaler,variance-thresholding=sklearn.feature_selection.variance_threshold.VarianceThreshold,estimator=sklearn.neural_network.multilayer_perceptron.MLPClassifier))",3886,1,0
7208,7208,"sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.pipeline.Pipeline(imputer=Preprocessing.preprocessingOpenML14.ConditionalImputer,one_hot_encoder=sklearn.preprocessing.data.OneHotEncoder,standardization=sklearn.preprocessing.data.StandardScaler,variance-thresholding=sklearn.feature_selection.variance_threshold.VarianceThreshold,estimator=sklearn.svm.classes.SVC))",3886,1,0
7605,7605,"sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.pipeline.Pipeline(imputer=Preprocessing.preprocessingOpenML14.ConditionalImputer,one_hot_encoder=sklearn.preprocessing.data.OneHotEncoder,variance-thresholding=sklearn.feature_selection.variance_threshold.VarianceThreshold,standardization=sklearn.preprocessing.data.StandardScaler,estimator=sklearn.neural_network.multilayer_perceptron.MLPClassifier))",3886,1,0
18780,18780,"sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.pipeline.Pipeline(minmaxscaler=sklearn.preprocessing._data.MinMaxScaler,powertransformer=sklearn.preprocessing._data.PowerTransformer,robustscaler=sklearn.preprocessing._data.RobustScaler,standardscaler=sklearn.preprocessing._data.StandardScaler,randomforestclassifier=sklearn.ensemble._forest.RandomForestClassifier))",869,1,0
7924,7924,"sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.pipeline.Pipeline(scaler=sklearn.preprocessing.data.RobustScaler,svm=sklearn.svm.classes.SVC))",5170,1,0
5876:7199:8186:9664,5876,sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.svm.classes.SVC),1:3960:5067:8241,4,0
7692,7692,sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.tree.tree.DecisionTreeClassifier),1,1,0
17360:17368:17369:17373,17360,sklearn.model_selection._search_successive_halving.HalvingRandomSearchCV(estimator=sklearn.ensemble._hist_gradient_boosting.gradient_boosting.HistGradientBoostingClassifier),10468,4,0
5513:7021:7023:7906:8790:8994:9633:17412:17430:17460:17698:18977,5513,sklearn.naive_bayes.BernoulliNB,1104:869:1:4859:7680:338:10776:12269:6691,12,0
5515:5642:7024:7175:7346:7814:8457:8951:8955:9016:9152:9577:9671:17300:17461:17500:17645:17688:18885:18933:18991,5515,sklearn.naive_bayes.GaussianNB,762:1:869:2517:865:4819:7680:8286:10093:10776:11147:10792:12014:6691,21,0
5516:7028:8825:8869:9547:17700:18583:18883:18988,5516,sklearn.naive_bayes.MultinomialNB,762:869:287:12269:11939:6691,9,0
17457:17481:18592:18593:18697:18744:18835:18836:18845,17457,sklearn.neighbors._classification.KNeighborsClassifier,10776:10987:12982:18203:22339:26498:26700,9,0
17630:18772:19006,17630,sklearn.neighbors._regression.KNeighborsRegressor,10792:22339:27568,3,0
3438:3442:3446:5446:5447:5501:5503:6761:7012:7095:7166:7184:7252:7264:7651:7681:7769:8462:8623:8655:8687:8798:8810:8875:8908:8921:9591:9651:9681:10591:17418:17435:17597:17689:18866:18906:18927:18965,3438,sklearn.neighbors.classification.KNeighborsClassifier,1056:1046:1035:2:2312:1:3375:3952:1140:2506:4404:4851:1159:6079:2902:287:7564:7607:8111:8360:3229:11484:12124:6691,38,0
5872,5872,sklearn.neighbors.unsupervised.NearestNeighbors,1,1,0
3425:5869:6539:7020:7022:7603:7624:7658:7690:8442:8553:8612:8791:8930:17443:18868:18911:18981,3425,sklearn.neural_network.multilayer_perceptron.MLPClassifier,1035:1:1104:3433:3375:3886:5580:6047:7740:6691,18,0
6596,6596,"sklearn.pipeline.FeatureUnion(decisiontreeclassifier=sklearn.tree.tree.DecisionTreeClassifier,extratreeclassifier=sklearn.tree.tree.ExtraTreeClassifier)",1104,1,0
9041,9041,"sklearn.pipeline.FeatureUnion(features=sklearn.impute.SimpleImputer,indicators=sklearn.impute.MissingIndicator)",7680,1,0
6595,6595,"sklearn.pipeline.FeatureUnion(featureunion=sklearn.pipeline.FeatureUnion(decisiontreeclassifier=sklearn.tree.tree.DecisionTreeClassifier,extratreeclassifier=sklearn.tree.tree.ExtraTreeClassifier),functiontransformer=sklearn.preprocessing._function_transformer.FunctionTransformer)",1104,1,0
6555,6555,"sklearn.pipeline.FeatureUnion(functiontransformer=sklearn.preprocessing._function_transformer.FunctionTransformer,polynomialfeatures=sklearn.preprocessing.data.PolynomialFeatures)",1104,1,0
6598:18893,6598,"sklearn.pipeline.FeatureUnion(votingclassifier=sklearn.ensemble.voting_classifier.VotingClassifier(dtc=sklearn.tree.tree.DecisionTreeClassifier,etc=sklearn.tree.tree.ExtraTreeClassifier),functiontransformer=sklearn.preprocessing._function_transformer.FunctionTransformer)",1104:6691,2,0
6592,6592,"sklearn.pipeline.FeatureUnion(votingclassifier=sklearn.ensemble.voting_classifier.VotingClassifier(est=sklearn.tree.tree.ExtraTreeClassifier),functiontransformer=sklearn.preprocessing._function_transformer.FunctionTransformer)",1104,1,0
5430,5430,sklearn.pipeline.Pipeline,1939,1,0
10864,10864,"sklearn.pipeline.Pipeline(0=sklearn.preprocessing.imputation.Imputer,1=sklearn.tree.tree.DecisionTreeClassifier)",8521,1,0
